IDENTIFY "[VFA-49]F/A-32C[DV3 SABERHAWKS]"
CATEGORY FIGHTER
AFTBURNR TRUE                #HAVE AFTERBURNER?
CTLTHROT 0.0                 #CONTROL THRUST
CTLIFLAP 0.0                 #CONTROL FLAP
CTLINVGW 0.0                 #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE               #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg     #ATTITUDE
INITFUEL 75%                 #INITIAL FUEL
INITLOAD 0.0t                #INITIAL PAYLOAD
INITSPED 0.0MACH             #INITIAL SPEED

INITIGUN 2000                #INITIAL GUN
INITIAAM 8                   #INITIAL AAM
INITIAGM 0                   #INITIAL AGM
INITBOMB 0                   #INITIAL BOMB

NMTURRET 1
TURRETPO 0 2.394m  0.27m  3.2m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 2000                              # Ammo
TURRETIV 0 0.02sec                            # Number ShootingInterval

TURRETAR 0                                   # Anti Air Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 4000m

MAXNMAAM 999
MAXNMAGM 999
MAXNBOMB 999
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

HRDPOINT -7.325m -0.320m -2.200m AIM9 AIM120
HRDPOINT  7.325m -0.320m -2.200m AIM9 AIM120
HRDPOINT -6.250m -0.455m -2.000m AIM9 AIM120
HRDPOINT  6.250m -0.455m -2.000m AIM9 AIM120

HRDPOINT -3.710m -0.400m  1.500m AIM9 AIM120
HRDPOINT  3.710m -0.400m  1.500m AIM9 AIM120
HRDPOINT -2.790m -0.400m  1.500m AIM9 AIM120
HRDPOINT  2.790m -0.400m  1.500m AIM9 AIM120

HRDPOINT -4.73m -0.550m -1.000m AIM9 AIM120  
HRDPOINT  4.73m -0.550m -1.000m AIM9 AIM120 


HRDPOINT -0.350m -0.350m  1.500m AGM65 B500
HRDPOINT  0.350m -0.350m  1.500m AGM65 B500
HRDPOINT -0.350m -0.350m -2.800m AGM65 B500
HRDPOINT  0.3500m -0.350m -2.800m AGM65 B500

HRDPOINT -3.600m -0.830m 1.500m B500 AGM65
HRDPOINT  3.600m -0.830m 1.500m B500 AGM65
HRDPOINT -2.900m -0.830m 1.500m B500 AGM65
HRDPOINT  2.900m -0.830m 1.500m B500 AGM65
HRDPOINT -3.250m -1.050m 1.500m B500 AGM65
HRDPOINT  3.250m -1.050m 1.500m B500 AGM65

HRDPOINT -3.600m -0.830m -1.000m B500 AGM65
HRDPOINT  3.600m -0.830m -1.000m B500 AGM65
HRDPOINT -2.900m -0.830m -1.000m B500 AGM65
HRDPOINT  2.900m -0.830m -1.000m B500 AGM65
HRDPOINT -3.250m -1.050m -1.000m B500 AGM65
HRDPOINT  3.250m -1.050m -1.000m B500 AGM65


RADARCRS 0.50                  #RADAR CROSS SECTION


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.1MACH             #CRUISING SPEED
REFACRUS 30000ft             #CRUISING ALTITUDE
REFTCRUS 0.8                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 130kt               #LANDING SPEED
REFAOALD 10deg               #LANDING AOA
REFLNRWY 700m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.30                #LANDING THROTTLE SETTING

AUTOCALC
