IDENTIFY "JMSDF_LST4002_SHIMOKITA"
CATEGORY UTILITY
AFTBURNR FALSE                #HAVE AFTERBURNER?
TURRETPT 0 0deg 90deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -110deg 110deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 10000                              # Ammo
TURRETIV 0 0.04sec                            # Number ShootingInterval
TURRETNM 0 CIWS1                           # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
TURRETCT 0 GUNNER                            # Controlled by PILOT or GUNNER
TURRETRG 0 1500m

TURRETPO 1 5.4m 16m -22m 180deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 -10deg 100deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -110deg 110deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 10000                              # Ammo
TURRETIV 1 0.04sec                            # Number ShootingInterval
TURRETNM 1 CIWS2                          # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
TURRETCT 1 GUNNER                            # Controlled by PILOT or GUNNER
TURRETRG 1 1500m

TURRETPO 2 5.4m 16m 21m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -110deg 110deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 0                              # Ammo
TURRETIV 2 0.04sec                            # Number ShootingInterval
TURRETNM 2 CIWS1BASE                           # DNM Node Name
TURRETAR 2                                   # Anti Air Capable
TURRETCT 2 GUNNER                            # Controlled by PILOT or GUNNER
TURRETRG 2 1500m

TURRETPO 3 5.4m 16m -22m 180deg 0deg 0deg      # Number x y z h p b
TURRETPT 3 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 -110deg 110deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 0                              # Ammo
TURRETIV 3 0.04sec                            # Number ShootingInterval
TURRETNM 3 CIWS2BASE                          # DNM Node Name
TURRETAR 3                                   # Anti Air Capable
TURRETCT 3 GUNNER                            # Controlled by PILOT or GUNNER
TURRETRG 3 1500m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 22km/h              #CRUISING SPEED
REFACRUS 100ft              #CRUISING ALTITUDE
REFTCRUS 0.9                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 15km/h                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 15m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.8                  #LANDING THROTTLE SETTING

AUTOCALC
