
IDENTIFY "WW2_He-111"
CATEGORY HEAVYBOMBER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
TURRETPO 1 0m 1.588m 0.7m 180deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 0deg 75deg 0deg                 # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -45deg 45deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 2000                              # Ammo
TURRETIV 1 0.1sec                            # Number ShootingInterval
TURRETAR 1                                   # Anti Air Capable
TURRETCT 1 GUNNER                            # Controlled by PILOT or GUNNER
TURRETRG 1 1000m
TURRETPO 2 0m -1m 0.44m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 -75deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -45deg 45deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 2000                              # Ammo
TURRETIV 2 0.1sec                            # Number ShootingInterval
TURRETAR 2                                   # Anti Air Capable
TURRETCT 2 GUNNER                            # Controlled by PILOT or GUNNER
TURRETRG 2 1000m
TURRETPO 3 0m 0.20m 7.07m 0deg -90deg 0deg      # Number x y z h p b
TURRETPT 3 -45deg 45deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 -45deg 45deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 2000                              # Ammo
TURRETIV 3 0.1sec                            # Number ShootingInterval
TURRETAR 3                                   # Anti Air Capable
TURRETCT 3 GUNNER                            # Controlled by PILOT or GUNNER
TURRETRG 3 1000m

RADARCRS 1

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 360km/h               #CRUISING SPEED(*1.2
REFACRUS 13000ft               #CRUISING ALTITUDE
REFTCRUS 0.7                   #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 90kt                 #LANDING SPEED
REFAOALD 5deg                  #LANDING AOA
REFLNRWY 500m                 #RUNWAY REQUIRED TO STOP
REFTHRLD 0.6                 #LANDING THROTTLE SETTING


AUTOCALC
