IDENTIFY "[WFTC]YX-32D_Risstile"
CATEGORY FIGHTER
AFTBURNR TRUE                #HAVE AFTERBURNER?
CDSPOILR 3.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 78m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 10.0deg              #MAX INPUT SSA
MXIPTROL 300.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                #MINIMUM MANEUVABLE SPEED
MANESPD2 90kt                #FULLY MANEUVABLE SPEED
CPITMANE 8.0                 #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 1.0                 #PITCH STABILITY CONSTANT
CYAWMANE 5.0                 #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                 #YAW STABILITY CONSTANT
CROLLMAN 3.0                 #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                #CONTROL LANDINGGEAR
CTLBRAKE FALSE               #CONTROL BRAKE
CTLSPOIL 0.0                 #CONTROL SPOILER
CTLABRNR FALSE               #CONTROL AFTERBURNER
CTLTHROT 0.0                 #CONTROL THRUST
CTLIFLAP 0.0                 #CONTROL FLAP
CTLINVGW 0.0                 #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE               #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg     #ATTITUDE
INITFUEL 75%                 #INITIAL FUEL
INITLOAD 0.0t                #INITIAL PAYLOAD
INITSPED 0.0MACH             #INITIAL SPEED


REM Slots must come before Inits.


HRDPOINT -7.325m -0.320m -2.200m AIM9 AIM120
HRDPOINT  7.325m -0.320m -2.200m AIM9 AIM120
HRDPOINT -6.250m -0.455m -2.000m AIM9 AIM120
HRDPOINT  6.250m -0.455m -2.000m AIM9 AIM120

HRDPOINT -3.710m -0.400m  1.500m AIM9 AIM120
HRDPOINT  3.710m -0.400m  1.500m AIM9 AIM120
HRDPOINT -2.790m -0.400m  1.500m AIM9 AIM120
HRDPOINT  2.790m -0.400m  1.500m AIM9 AIM120

HRDPOINT -5.100m -0.550m -1.000m AIM9 AIM120 AGM65 B500
HRDPOINT  5.100m -0.550m -1.000m AIM9 AIM120 AGM65 B500
HRDPOINT -4.400m -0.550m -1.000m AIM9 AIM120 AGM65 B500
HRDPOINT  4.400m -0.550m -1.000m AIM9 AIM120 AGM65 B500

HRDPOINT -0.350m -0.800m  1.500m AIM120 AGM65 B500
HRDPOINT  0.350m -0.800m  1.500m AIM120 AGM65 B500
HRDPOINT -0.350m -0.800m -2.800m AIM120 AGM65 B500
HRDPOINT  0.3500m -0.800m -2.800m AIM120 AGM65 B500

HRDPOINT -3.600m -0.850m 1.500m B500
HRDPOINT  3.600m -0.850m 1.500m B500
HRDPOINT -2.900m -0.850m 1.500m B500
HRDPOINT  2.900m -0.850m 1.500m B500
HRDPOINT -3.250m -1.050m 1.500m B500
HRDPOINT  3.250m -1.050m 1.500m B500

HRDPOINT -3.600m -0.850m -1.000m B500
HRDPOINT  3.600m -0.850m -1.000m B500
HRDPOINT -2.900m -0.850m -1.000m B500
HRDPOINT  2.900m -0.850m -1.000m B500
HRDPOINT -3.250m -1.050m -1.000m B500
HRDPOINT  3.250m -1.050m -1.000m B500

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

INITIGUN 670                 #INITIAL GUN
LOADWEPN AIM9 4
LOADWEPN AIM120 12


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.6MACH             #CRUISING SPEED
REFACRUS 30000ft             #CRUISING ALTITUDE
REFTCRUS 0.8                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 130kt               #LANDING SPEED
REFAOALD 10deg               #LANDING AOA
REFLNRWY 700m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.30                #LANDING THROTTLE SETTING

AUTOCALC

