REM GACGLIMT 10
REM GACRADRG 0
REM GACRADCS 0.5
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 1
REM GACLIMIT 0
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 0
REM GACRADEL 0

IDENTIFY "LIMPRAMP_PAT_TAYOTO_BAN"
CATEGORY UTILITY
AFTBURNR FALSE                #HAVE AFTERBURNER?
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 1ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

REM M60 LMG
NMTURRET 3

TURRETPO 0 0.00m 0.935m -1.5m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -10deg 25deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -90deg 90deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 200                              # Ammo
TURRETIV 0 0.2sec                           # Number ShootingInterval
TURRETAR 0                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 500m

TURRETPO 1 0.00m 0.935m -1.5m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -90deg 90deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 0                              # Ammo
TURRETIV 1 15sec                           # Number ShootingInterval
TURRETNM 1 M60X                               # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
REM TURRETGD 1                                   # Anti Ground Capable
TURRETCT 1 PILOT                             # Controlled by the pilot
TURRETRG 0 500m

TURRETPO 2 0.00m 0.935m -1.5m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 -10deg 25deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 0                              # Ammo
TURRETIV 2 15sec                           # Number ShootingInterval
TURRETAR 2                                   # Anti Air Capable
TURRETNM 2 M60Y                               # DNM Node Name
REM TURRETGD 2                                   # Anti Ground Capable
TURRETCT 2 PILOT                             # Controlled by the pilot
TURRETRG 0 500m

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 100km/h              #CRUISING SPEED
REFACRUS 100ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 28km/h                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 10m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
