REM Original by Umaibow, modded by YS Major

IDENTIFY "F-4C_VFMA-334#8"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
TURRETCT 2 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 2 2500m

TURRETPO 3 0m -0.56m 3m 0.03deg 0.02deg 0deg       # Number x y z h p b
TURRETPT 3 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 1050                                # Ammo
TURRETIV 3 0.06sec                              # Number ShootingInterval
TURRETNM 3 aaaa                                # DNM Node Name
TURRETAR 3                                     # Anti Air Capable
TURRETCT 3 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 3 2500m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.9MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 145kt                #LANDING SPEED
REFAOALD 7deg                #LANDING AOA
REFLNRWY 1800m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
