IDENTIFY "OH-62"
CATEGORY ATTACKER
AIRCLASS HELICOPTER

AFTBURNR FALSE                 #HAVE AFTERBURNER?
TRSTDIR1 0.0m 1.0m 0.1m       #Thrust vector 1
PSTMPTCH 40deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 30deg                #Post-Stall Maneuver VYaw
PSTMROLL 80deg                #Post-Stall Maneuver VRoll

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

MAXNMAAM 2
MAXNMAGM 8
MAXNBOMB 0
MAXNMRKT 64

HRDPOINT  1.3m -0.0m -0.5m RKT
HRDPOINT -1.3m -0.0m -0.5m RKT
HRDPOINT  1.9m -0.0m -0.5m RKT
HRDPOINT -1.9m -0.0m -0.5m RKT

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

AGMSLOT_  1.85m -0.1m -0.5m
AGMSLOT_ -1.85m -0.1m -0.5m
AGMSLOT_  2.15m -0.1m -0.5m
AGMSLOT_ -2.15m -0.1m -0.5m
AGMSLOT_  1.85m -0.45m -0.5m
AGMSLOT_ -1.85m -0.45m -0.5m
AGMSLOT_  2.15m -0.45m -0.5m
AGMSLOT_ -2.15m -0.45m -0.5m
AGMVISIB TRUE

AAMSLOT_ 1.3m 0.4m -0.5m AAM
AAMSLOT_ -1.3m 0.4m -0.5m AAM
AAMVISIB TRUE

GUNPOWER 10
INITIGUN 0                    #INITIAL GUN
INITIAAM 2                    #INITIAL AAM
INITIAGM 8                    #INITIAL AGM
INITRCKT 36                   #INITIAL ROCKET

NMTURRET 2

TURRETPO 0 -0.00m -1.6m  2.45m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -30deg 10deg 10deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 1800                              # Ammo
TURRETIV 0 0.05sec                           # Number ShootingInterval
TURRETNM 0 MG                               # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
TURRETGD 0                                   # Anti Ground Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 2800m

TURRETPO 1 -0.00m -1.6m  2.45m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 0                              # Ammo
TURRETIV 1 0.01sec                           # Number ShootingInterval
TURRETNM 1 MG_MOUNT                               # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
REM TURRETGD 1                                   # Anti Ground Capable
TURRETCT 1 PILOT                             # Controlled by the pilot
TURRETRG 1 0m

RADARCRS 1.0                 #RADAR CROSS SECTION

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 80%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 135kt              #CRUISING SPEED
REFACRUS 3000ft               #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND  0kt                 #LANDING SPEED
REFAOALD  0deg                #LANDING AOA
REFLNRWY 20m                  #RUNWAY REQUIRED TO STOP
REFTHRLD  0                   #LANDING THROTTLE SETTING

AUTOCALC

