IDENTIFY "RAH-00_Alligator_YumeEdition"
CATEGORY ATTACKER
AIRCLASS HELICOPTER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
REFACRUS 3000ft               #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 0kt                 #LANDING SPEED
REFAOALD 0deg                #LANDING AOA
REFLNRWY 100m                  #RUNWAY REQUIRED TO STOP
REFTHRLD 0.0                 #LANDING THROTTLE SETTING

AUTOCALC
