REM Original from GAC
REM modded by YS Major
IDENTIFY "OV-10_BRONCO_TURRET2"
CATEGORY ATTACKER
AFTBURNR FALSE                #HAVE AFTERBURNER?
TURRETCT 2 PILOT                             # Controlled by the pilot
TURRETRG 2 0m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 239kt              #CRUISING SPEED
REFACRUS 4000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 75kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 400m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.55                  #LANDING THROTTLE SETTING

AUTOCALC
