IDENTIFY "ZSU-23-4_Shilka"
CATEGORY UTILITY
AFTBURNR FALSE                #HAVE AFTERBURNER?
TURRETPT 1 -10deg 80deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 500                             # Ammo
TURRETIV 1 0.1sec                            # Number ShootingInterval
TURRETAR 1                                   # Anti Air Capable
TURRETCT 1 PILOT                           # Controlled by PILOT or GUNNER
TURRETRG 1 4000m

TURRETPO 2 0.1m 1m 0.9m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 -10deg 80deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 500                             # Ammo
TURRETIV 2 0.1sec                            # Number ShootingInterval
TURRETAR 2                                   # Anti Air Capable
TURRETCT 2 PILOT                           # Controlled by PILOT or GUNNER
TURRETRG 2 4000m

TURRETPO 3 0.1m 1.3m 0.7m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 3 -10deg 80deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 500                             # Ammo
TURRETIV 3 0.1sec                            # Number ShootingInterval
TURRETAR 3                                   # Anti Air Capable
TURRETCT 3 PILOT                           # Controlled by PILOT or GUNNER
TURRETRG 3 4000m

TURRETPO 4 -0.0m 1m 0.9m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 4 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 0                             # Ammo
TURRETIV 4 1.5sec                            # Number ShootingInterval
TURRETNM 4 GUNTURRET                           # DNM Node Name
TURRETAR 4                                   # Anti Air Capable
TURRETCT 4 PILOT                            # Controlled by PILOT or GUNNER
TURRETRG 4 4000m

TURRETPO 5 0m 1.3m 0.7m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 5 -10deg 80deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 5 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 5 500                             # Ammo
TURRETIV 5 0.1sec                            # Number ShootingInterval
TURRETAR 5                                   # Anti Air Capable
TURRETCT 5 PILOT                           # Controlled by PILOT or GUNNER
TURRETRG 5 4000m


TURRETPO 6 0m 1.3m 0.7m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 6 -10deg 80deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 6 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 6 0                             # Ammo
TURRETIV 6 0.1sec                            # Number ShootingInterval
TURRETNM 6 GUN                           # DNM Node Name
TURRETAR 6                                   # Anti Air Capable
TURRETCT 6 PILOT                           # Controlled by PILOT or GUNNER
TURRETRG 6 4000m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 30km/h              #CRUISING SPEED
REFACRUS 100ft              #CRUISING ALTITUDE
REFTCRUS 0.9                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 10km/h                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 15m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.8                  #LANDING THROTTLE SETTING

AUTOCALC
