IDENTIFY "Blue Dragon" 
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
REFVCRUS 0.9MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 100kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 15m                  #RUNWAY REQUIRED TO STOP
REFTHRLD 0.50                 #LANDING THROTTLE SETTING

AAMSLOT_  0.0m -0.2m 2.0m
AAMVISIB FALSE

AGMSLOT_  0.0m -0.2m 2.0m
AGMVISIB FALSE

NMTURRET 2

TURRETPO 0 0.20m 1.02m 0.33m 0deg 0deg 0deg   # Number x y z h p b
TURRETPT 0 -20deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -90deg 90deg 0deg                  # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 0                                  # Ammo
TURRETIV 0 0sec                               # Number ShootingInterval
TURRETAR 0                                    # Anti Air Capable
TURRETCT 0 PILOT                              # Controlled by PILOT or GUNNER
REM TURRETCT 0 GUNNER                             # Controlled by PILOT or GUNNER
TURRETRG 0 2000m

TURRETPO 1 0.20m 0.96m 0.33m 0deg 0deg 0deg   # Number x y z h p b
TURRETPT 1 -20deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -90deg 90deg 0deg                  # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 2000                               # Ammo
TURRETIV 1 0.125sec                           # Number ShootingInterval
TURRETNM 1 KEILBODY                           # DNM Node Name
TURRETAR 1                                    # Anti Air Capable
TURRETCT 1 PILOT                              # Controlled by PILOT or GUNNER
REM TURRETCT 1 GUNNER                             # Controlled by PILOT or GUNNER
TURRETRG 1 2000m

AUTOCALC
