IDENTIFY "VIC VIPER"
CATEGORY NORMAL

AFTBURNR TRUE                 #HAVE AFTERBURNER?
REM 2% Settling Time=??

MANESPD1 65kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 100kt                #FULLY MANEUVABLE SPEED
CPITMANE 9.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 3.0                  #PITCH STABILITY CONSTANT
CYAWMANE 8.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 5.0                  #YAW STABILITY CONSTANT
CROLLMAN 4.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 1.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

REM Slots must come before Inits.
HRDPOINT -5.68m -0.47m -4.35m AIM9 AIM120 AGM65
HRDPOINT 5.68m -0.47m -4.35m AIM9 AIM120 AGM65
HRDPOINT -5.08m -0.52m -4.35m AIM9 AIM120 AGM65 B250
HRDPOINT 5.08m -0.52m -4.35m AIM9 AIM120 AGM65 B250
HRDPOINT -4.41m -0.65m -4.35m AGM65 RKT B250 B500
HRDPOINT 4.41m -0.65m -4.35m AGM65 RKT B250 B500


NMTURRET 10
TURRETPO 0 0m -0.3m 10m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 800                              # Ammo
TURRETIV 0 0.1sec                            # Number ShootingInterval
TURRETNM 0 SHOT                           # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
TURRETCT 0 PILOT                            # Controlled by PILOT or GUNNER

TURRETPO 1 0m -0.3m 0m 0deg 90deg 0deg      # Number x y z h p b
TURRETPT 1 -180deg 180deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 800                              # Ammo
TURRETIV 1 0.1sec                            # Number ShootingInterval
TURRETNM 1 ANGLE                            # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
TURRETCT 1 PILOT                            # Controlled by PILOT or GUNNER

TURRETPO 2 14m -0.3m -11m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 800                              # Ammo
TURRETIV 2 0.1sec                            # Number ShootingInterval
TURRETNM 2 SHOT                            # DNM Node Name
TURRETAR 2                                   # Anti Air Capable
TURRETCT 2 PILOT                            # Controlled by PILOT or GUNNER

TURRETPO 3 14m 0m -11m 0deg 90deg 0deg      # Number x y z h p b
TURRETPT 3 -180deg 180deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 800                              # Ammo
TURRETIV 3 0.1sec                            # Number ShootingInterval
TURRETNM 3 SHOT                            # DNM Node Name
TURRETAR 3                                   # Anti Air Capable
TURRETCT 3 PILOT                            # Controlled by PILOT or GUNNER

TURRETPO 4 28m -0.3m -17m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 4 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 800                              # Ammo
TURRETIV 4 0.1sec                            # Number ShootingInterval
TURRETNM 4 SHOT                            # DNM Node Name
TURRETAR 4                                   # Anti Air Capable
TURRETCT 4 PILOT                            # Controlled by PILOT or GUNNER

TURRETPO 5 28m 0m -17m 0deg 90deg 0deg      # Number x y z h p b
TURRETPT 5 -180deg 180deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 5 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 5 800                              # Ammo
TURRETIV 5 0.1sec                            # Number ShootingInterval
TURRETNM 5 SHOT                            # DNM Node Name
TURRETAR 5                                   # Anti Air Capable
TURRETCT 5 PILOT                            # Controlled by PILOT or GUNNER

TURRETPO 6 -14m -0.3m -11m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 6 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 6 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 6 800                              # Ammo
TURRETIV 6 0.1sec                            # Number ShootingInterval
TURRETNM 6 SHOT                            # DNM Node Name
TURRETAR 6                                   # Anti Air Capable
TURRETCT 6 PILOT                            # Controlled by PILOT or GUNNER

TURRETPO 7 -14m 0m -11m 0deg 90deg 0deg      # Number x y z h p b
TURRETPT 7 -180deg 180deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 7 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 7 800                              # Ammo
TURRETIV 7 0.1sec                            # Number ShootingInterval
TURRETNM 7 SHOT                            # DNM Node Name
TURRETAR 7                                   # Anti Air Capable
TURRETCT 7 PILOT                            # Controlled by PILOT or GUNNER

TURRETPO 8 -28m -0.3m -17m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 8 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 8 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 8 800                              # Ammo
TURRETIV 8 0.1sec                            # Number ShootingInterval
TURRETNM 8 SHOT                            # DNM Node Name
TURRETAR 8                                   # Anti Air Capable
TURRETCT 8 PILOT                            # Controlled by PILOT or GUNNER

TURRETPO 9 -28m 0m -17m 0deg 90deg 0deg      # Number x y z h p b
TURRETPT 9 -180deg 180deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 9 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 9 800                              # Ammo
TURRETIV 9 0.1sec                            # Number ShootingInterval
TURRETNM 9 SHOT                            # DNM Node Name
TURRETAR 9                                   # Anti Air Capable
TURRETCT 9 PILOT                            # Controlled by PILOT or GUNNER


MAXNMRKT 52
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

INITIGUN 0                 #INITIAL GUN
LOADWEPN AIM120 2
LOADWEPN AIM9 4

AAMVISIB TRUE
AGMVISIB TRUE
BOMVISIB TRUE
RKTVISIB TRUE

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.5MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 1200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
