REM original mesh by BNI pack (Iceman!)
REM DAT Modification by Ricm96

IDENTIFY "SU-25_FROGFOOT"
CATEGORY ATTACKER
AFTBURNR FALSE                #HAVE AFTERBURNER?
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

HRDPOINT 3.1m -0.2m 0.5m RKT B500 AGM
HRDPOINT -3.1m -0.2m 0.50m RKT B500 AGM
HRDPOINT 3.96m -0.2m 0.2m RKT B500 AGM
HRDPOINT -3.96m -0.2m 0.2m RKT B500 AGM
HRDPOINT 4.82m -0.2m -0.10m RKT B500 AGM
HRDPOINT -4.82m -0.2m -0.10m RKT B500 AGM
HRDPOINT 5.67m -0.06m -0.60m AIM9
HRDPOINT -5.67m -0.06m -0.60m AIM9 

GUNPOWER 3
INITIGUN 0                 #INITIAL GUN
INITIAAM 2                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 174                   #INITIAL ROCKET (10kg/each)

LMTBYHDP TRUE

MAXNMRKT 174
RKTVISIB FALSE

NMTURRET 6
TURRETPO 0 -0.32m -0.73m 5.72m 0deg 0deg 0deg       # Number x y z h p b
TURRETPT 0 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 350                                # Ammo
TURRETIV 0 0.05sec                              # Number ShootingInterval
TURRETNM 0 aaaa                                # DNM Node Name
TURRETAR 0                                     # Anti Air Capable
TURRETCT 0 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 0 2500m

TURRETPO 1 -0.32m -0.73m 5.72m -0.04deg 0.06deg 0deg       # Number x y z h p b
TURRETPT 1 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 350                                # Ammo
TURRETIV 1 0.08sec                              # Number ShootingInterval
TURRETNM 1 aaaa                                # DNM Node Name
TURRETAR 1                                     # Anti Air Capable
TURRETCT 1 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 1 2500m

TURRETPO 2 -0.32m -0.73m 5.72m 0.1deg -0.03deg 0deg       # Number x y z h p b
TURRETPT 2 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 350                                # Ammo
TURRETIV 2 0.08sec                              # Number ShootingInterval
TURRETNM 2 aaaa                                # DNM Node Name
TURRETAR 2                                     # Anti Air Capable
TURRETCT 2 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 2 2500m

TURRETPO 3 -0.32m -0.73m 5.72m 0.03deg 0.02deg 0deg       # Number x y z h p b
TURRETPT 3 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 350                                # Ammo
TURRETIV 3 0.06sec                              # Number ShootingInterval
TURRETNM 3 aaaa                                # DNM Node Name
TURRETAR 3                                     # Anti Air Capable
TURRETCT 3 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 3 2500m

TURRETPO 4 -0.32m -0.73m 5.72m -0.02deg 0.02deg 0deg       # Number x y z h p b
TURRETPT 4 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 350                                # Ammo
TURRETIV 4 0.07sec                              # Number ShootingInterval
TURRETNM 4 aaaa                                # DNM Node Name
TURRETAR 4                                     # Anti Air Capable
TURRETCT 4 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 4 2500m

TURRETPO 5 -0.32m -0.73m 5.72m 0.0deg -0.02deg 0deg       # Number x y z h p b
TURRETPT 5 0deg 0deg 0deg                     # Number MinPitch MaxPitch NeutralPitch
TURRETHD 5 0deg 0deg 0deg                 # Number MinHdg MaxHdg NeutralHdg
TURRETAM 5 350                                # Ammo
TURRETIV 5 0.05sec                              # Number ShootingInterval
TURRETNM 5 aaaa                                # DNM Node Name
TURRETAR 5                                     # Anti Air Capable
TURRETCT 5 PILOT                              # Controlled by PILOT or GUNNER
TURRETRG 5 2500m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.74MACH              #CRUISING SPEED    RICM
REFACRUS 7000m              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING    RICM

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA    RICM
REFLNRWY 2000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.7                  #LANDING THROTTLE SETTING    RICM

AUTOCALC
