REM Original by YS Major, pilot from Masa-AT's Fokker DXXI
REM Engine rescaled from Takaty's 737.

IDENTIFY "THE_THING"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 1.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 20m^2                #WING AREA

MXIPTAOA 23.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 200.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 1kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 2kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 9.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE               #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 100%                  #INITIAL FUEL
INITLOAD 0.1t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

HRDPOINT -1.85m -1.96m  0.41m  B250
HRDPOINT  1.85m -1.96m  0.41m  B250

BOMINBAY TRUE                    #Bombs in Bomb Bay?
BMBAYRCS 1.0                     #Effect on Bomb Bay Opening on Radar Cross Section
LMTBYHDP TRUE

INITIGUN 0                 #INITIAL GUN
LOADWEPN B250 2

NMTURRET 8
TURRETPO 0 2.31m -0.35m 1.2m -0.0deg 0.0deg 0deg      # Number x y z h p b
TURRETPT 0 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 5000                              # Ammo
TURRETIV 0 0.05sec                           # Number ShootingInterval
TURRETNM 0 GG                                # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
TURRETGD 0                                   # Anti Ground Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 4000m

TURRETPO 1 -2.31m -0.35m 1.2m -0.2deg -0.3deg 0deg     # Number x y z h p b
TURRETPT 1 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 5000                              # Ammo
TURRETIV 1 0.06sec                           # Number ShootingInterval
TURRETNM 1 GG                                # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
TURRETGD 1                                   # Anti Ground Capable
TURRETCT 1 PILOT                             # Controlled by the pilot
TURRETRG 1 4000m

TURRETPO 2 2.31m -0.35m 1.2m 0.2deg 0.1deg 0deg      # Number x y z h p b
TURRETPT 2 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 5000                              # Ammo
TURRETIV 2 0.04sec                           # Number ShootingInterval
TURRETNM 2 GG                                # DNM Node Name
TURRETAR 2                                   # Anti Air Capable
TURRETGD 2                                   # Anti Ground Capable
TURRETCT 2 PILOT                             # Controlled by the pilot
TURRETRG 2 4000m

TURRETPO 3 -2.31m -0.35m 1.2m 0.1deg -0.1deg 0deg     # Number x y z h p b
TURRETPT 3 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 5000                              # Ammo
TURRETIV 3 0.06sec                           # Number ShootingInterval
TURRETNM 3 GG                                # DNM Node Name
TURRETAR 3                                   # Anti Air Capable
TURRETGD 3                                   # Anti Ground Capable
TURRETCT 3 PILOT                             # Controlled by the pilot
TURRETRG 3 4000m

TURRETPO 4 2.31m -0.35m 1.2m -0.3deg 0.2deg 0deg      # Number x y z h p b
TURRETPT 4 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 5000                              # Ammo
TURRETIV 4 0.08sec                           # Number ShootingInterval
TURRETNM 4 GG                                # DNM Node Name
TURRETAR 4                                   # Anti Air Capable
TURRETGD 4                                   # Anti Ground Capable
TURRETCT 4 PILOT                             # Controlled by the pilot
TURRETRG 4 4000m

TURRETPO 5 -2.31m -0.35m 1.2m 0.2deg 0.1deg 0deg      # Number x y z h p b
TURRETPT 5 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 5 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 5 5000                              # Ammo
TURRETIV 5 0.05sec                           # Number ShootingInterval
TURRETNM 5 GG                                # DNM Node Name
TURRETAR 5                                   # Anti Air Capable
TURRETGD 5                                  # Anti Ground Capable
TURRETCT 5 PILOT                             # Controlled by the pilot
TURRETRG 5 4000m

TURRETPO 6 2.31m -0.35m 1.2m 0.2deg -0.2deg 0deg      # Number x y z h p b
TURRETPT 6 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 6 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 6 5000                              # Ammo
TURRETIV 6 0.06sec                           # Number ShootingInterval
TURRETNM 6 GG                                # DNM Node Name
TURRETAR 6                                   # Anti Air Capable
TURRETGD 6                                   # Anti Ground Capable
TURRETCT 6 PILOT                             # Controlled by the pilot
TURRETRG 6 4000m

TURRETPO 7 -2.31m -0.35m 1.2m 0.1deg -0.1deg 0deg      # Number x y z h p b
TURRETPT 7 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 7 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 7 5000                              # Ammo
TURRETIV 7 0.07sec                           # Number ShootingInterval
TURRETNM 7 GG                                # DNM Node Name
TURRETAR 7                                   # Anti Air Capable
TURRETGD 7                                   # Anti Ground Capable
TURRETCT 7 PILOT                             # Controlled by the pilot
TURRETRG 7 4000m

RADARCRS 1.0                  #RADAR CROSS SECTION

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.0MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 500m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
