REM Original from Tank
REM Modded by YS Major

IDENTIFY "Mi-24_Megahind"
CATEGORY ATTACKER
AFTBURNR FALSE                #HAVE AFTERBURNER?
CTLATVGW TRUE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

AGMSLOT_  3.85m 0.56m -1.7m
AGMSLOT_  -3.85m 0.56m -1.7m
AGMSLOT_  3.44m 0.56m -1.7m
AGMSLOT_  -3.44m 0.56m -1.7m
AGMSLOT_  3.85m 0.23m -1.7m
AGMSLOT_  -3.85m 0.23m -1.7m
AGMSLOT_  3.44m 0.23m -1.7m
AGMSLOT_  -3.44m 0.23m -1.7m
AGMVISIB FALSE

RKTSLOT_ 2.75m 0.24m -1.45m
RKTSLOT_ -2.75m 0.24m -1.45m
RKTVISIB FALSE

INITIGUN 0                    #INITIAL GUN
INITIAGM 8                    #INITIAL AGM
INITRCKT 64                  #INITIAL ROCKET (10kg/each)

MAXNMAGM 8
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

NMTURRET 4
TURRETPO 0 0m -0.2m 5.16m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -35deg 20deg 10deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -65deg 65deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 3000                                 # Ammo
TURRETIV 0 0.05sec                            # Number ShootingInterval
TURRETNM 0 turr2                           # DNM Node Name
TURRETAR 0 TRUE                                # Anti Air Capable
TURRETGD 0 TRUE                                  # Anti Ground Capable
TURRETCT 0 PILOT                            # Controlled by PILOT or GUNNER
TURRETRG 0 4000m

TURRETPO 1 0m -0.2m 3m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 -0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -65deg 65deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 0                              # Ammo
TURRETIV 1 2sec                            # Number ShootingInterval
TURRETNM 1 turr1                         # DNM Node Name
TURRETAR 1 TRUE                                # Anti Air Capable
TURRETGD 1 TRUE                                  # Anti Ground Capable
TURRETCT 1 PILOT                            # Controlled by PILOT or GUNNER
TURRETRG 1 4000m

TURRETPO 2 0m 0m 3m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 -35deg 25deg 15deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -65deg 65deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 0                                 # Ammo
TURRETIV 2 0.05sec                            # Number ShootingInterval
TURRETNM 2 ball1                           # DNM Node Name
TURRETAR 2 TRUE                                # Anti Air Capable
TURRETGD 2 TRUE                                  # Anti Ground Capable
TURRETCT 2 PILOT                            # Controlled by PILOT or GUNNER
TURRETRG 2 4000m

TURRETPO 3 0m 0m 3m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 3 -0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 -65deg 65deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 0                              # Ammo
TURRETIV 3 2sec                            # Number ShootingInterval
TURRETNM 3 ball2                         # DNM Node Name
TURRETAR 3 TRUE                                # Anti Air Capable
TURRETGD 3 TRUE                                  # Anti Ground Capable
TURRETCT 3 PILOT                            # Controlled by PILOT or GUNNER
TURRETRG 3 4000m

RADARCRS 1                  #RADAR CROSS SECTION

REFVCRUS 500kt              #CRUISING SPEED
REFACRUS 3000ft               #CRUISING ALTITUDE
REFTCRUS 0.9                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 40kt                 #LANDING SPEED
REFAOALD 15deg                #LANDING AOA
REFLNRWY 3m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.1                   #LANDING THROTTLE SETTING

AUTOCALC
