IDENTIFY "[VFA-49]Su-34XR[DV1-NIGHTCOBRAS]"
CATEGORY ATTACKER
AFTBURNR TRUE                  #HAVE AFTERBURNER?
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

INITIGUN 3500                 #INITIAL GUN


HRDPOINT -7.27m -0.05m -5.40m RKT AIM9 AIM120
HRDPOINT  7.27m -0.05m -5.40m RKT AIM9 AIM120
HRDPOINT -6.12m -0.32m -5.10m RKT AIM120 AIM9
HRDPOINT  6.12m -0.32m -5.10m RKT AIM120 AIM9
HRDPOINT -4.39m -0.32m -3.80m B500 AGM65
HRDPOINT  4.39m -0.32m -3.80m B500 AGM65
HRDPOINT -3.17m -0.32m -3.30m B500 AGM65
HRDPOINT  3.17m -0.32m -3.30m B500 AGM65


HRDPOINT -1.18m -1.25m -2.00m B500 AGM65
HRDPOINT  1.18m -1.25m -2.00m B500 AGM65
HRDPOINT  0.00m -0.35m -2.00m B500
HRDPOINT  0.00m -0.35m -6.60m B500

HRDPOINT  0.00m -0.35m -1.50m B500
HRDPOINT -0.20m -0.15m -1.50m B500
HRDPOINT  0.20m -0.15m -1.50m B500
HRDPOINT  0.00m -0.35m -6.80m B500
HRDPOINT -0.20m -0.15m -6.80m B500
HRDPOINT  0.20m -0.15m -6.80m B500

MAXNMRKT 128
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint
LOADWEPN B500 6
LOADWEPN AGM65 6
LOADWEPN AIM120 0
LOADWEPN RKT 76
GUNPOWER 2
GUNINTVL 0.07

RADARCRS 1.00                  #RADAR CROSS SECTION


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.9MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 120kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 2100m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
