REM SU-27 FLANKER
IDENTIFY "SU-50"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

REM Slots must come before Inits.
HRDPOINT 6.1m -0.1m -3m AIM9
HRDPOINT -6.1m -0.1m -3m AIM9

HRDPOINT 5m -0.1m -2.25m AIM9 AIM120
HRDPOINT -5m -0.1m -2.25m AIM9 AIM120
HRDPOINT 4.3m -0.1m -2.25m AIM9 AIM120
HRDPOINT -4.3m -0.1m -2.25m AIM9 AIM120
HRDPOINT 4.65m -0.5m -2.25m AIM9 AIM120
HRDPOINT -4.65m -0.5m -2.25m AIM9 AIM120

HRDPOINT 3.5m -0.1m -2.25m AGM65 B250
HRDPOINT -3.5m -0.1m -2.25m AGM65 B250
HRDPOINT 2.8m -0.1m -2.25m AGM65 B250
HRDPOINT -2.8m -0.1m -2.25m AGM65 B250
HRDPOINT 3.15m -0.7m -2.25m AGM65 B250 RKT
HRDPOINT -3.15m -0.7m -2.25m AGM65 B250 RKT

HRDPOINT 0.43m -0.40m  0m AIM9 B250 AIM120 AGM65
HRDPOINT -0.43m -0.40m  0m AIM9 B250 AIM120 AGM65
HRDPOINT 0.43m -0.40m -3.8m AIM9 B250 AIM120 AGM65
HRDPOINT -0.43m -0.40m -3.8m AIM9 B250 AIM120 AGM65

MAXNMRKT 38
LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

INITIGUN 3000                 #INITIAL GUN
LOADWEPN AIM120 6
LOADWEPN AIM9 2
LOADWEPN AGM65 6

RADARCRS 0.35                  #RADAR CROSS SECTION

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.3MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 2000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
