IDENTIFY "[VMFA-125]AH-1Z_VIPER"
CATEGORY ATTACKER
AIRCLASS HELICOPTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
CLBYFLAP 0.0                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 20.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 1m^2                 #WING AREA  1m^2 for a helicopter

MXIPTAOA 0.0deg               #MAX INPUT AOA
MXIPTSSA 0.0deg               #MAX INPUT SSA
MXIPTROL 0.0deg               #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 60kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 120kt                #FULLY MANEUVABLE SPEED
CPITMANE 6.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 6.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                  #YAW STABILITY CONSTANT
CROLLMAN 6.0                  #ROLL MANEUVABILITY CONSTANT

RADARCRS 0.5

TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?
TRSTDIR0 0.0m 1.0m 0.0m       #Thrust vector 0
TRSTDIR1 0.0m 1.0m 0.0m       #Thrust vector 1
PSTMPTCH 40deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 30deg                #Post-Stall Maneuver VYaw
PSTMROLL 80deg                #Post-Stall Maneuver VRoll


CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

MAXNMAAM 0
MAXNMAGM 8
MAXNBOMB 0
MAXNMRKT 64

HRDPOINT  0.95m -0.55m 0m RKT
HRDPOINT -0.95m -0.55m 0m RKT
HRDPOINT  0.95m -0.55m 0m RKT
HRDPOINT -0.95m -0.55m 0m RKT

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

HRDPOINT  1.45m -0.4m 0m AGM65
HRDPOINT -1.45m -0.4m 0m AGM65
HRDPOINT  1.75m -0.4m 0m AGM65
HRDPOINT -1.75m -0.4m 0m AGM65
HRDPOINT  1.45m -0.75m 0m AGM65
HRDPOINT -1.45m -0.75m 0m AGM65
HRDPOINT  1.75m -0.75m 0m AGM65
HRDPOINT -1.75m -0.75m 0m AGM65

GUNPOWER 4
INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 8                    #INITIAL AGM
INITRCKT 64                   #INITIAL ROCKET

NMTURRET 6
TURRETPO 0 -0.0025m -0.80m  4.605m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 750                              # Ammo
TURRETIV 0 0.028sec                           # Number ShootingInterval
TURRETNM 0 GUN                               # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 1400m

TURRETPO 1 0m 0m  3.12m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 0                              # Ammo
TURRETIV 1 0.028sec                           # Number ShootingInterval
TURRETNM 1 turr                              # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 1 PILOT                             # Controlled by the pilot
TURRETRG 1 1400m

TURRETPO 2 0m -0.82m  3.13m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 0                              # Ammo
TURRETIV 2 0.028sec                           # Number ShootingInterval
TURRETNM 2 turr2                              # DNM Node Name
TURRETAR 2                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 2 PILOT                             # Controlled by the pilot
TURRETRG 2 1400m

TURRETPO 3 0.0025m -0.80m  4.605m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 3 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 750                              # Ammo
TURRETIV 3 0.028sec                           # Number ShootingInterval
TURRETNM 3 GUN                               # DNM Node Name
TURRETAR 3                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 3 PILOT                             # Controlled by the pilot
TURRETRG 3 1400m

TURRETPO 4 0.0025m -0.8025m  4.605m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 4 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 750                              # Ammo
TURRETIV 4 0.028sec                           # Number ShootingInterval
TURRETNM 4 GUN                               # DNM Node Name
TURRETAR 4                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 4 PILOT                             # Controlled by the pilot
TURRETRG 4 1400m

TURRETPO 5 -0.0025m -0.8025m  4.605m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 5 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 5 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 5 750                              # Ammo
TURRETIV 5 0.028sec                           # Number ShootingInterval
TURRETNM 5 GUN                               # DNM Node Name
TURRETAR 5                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 5 PILOT                             # Controlled by the pilot
TURRETRG 5 1400m

REFVCRUS 180kt                #CRUISING SPEED
REFACRUS 1000ft               #CRUISING ALTITUDE
REFTCRUS 0.6                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 0kt                 #LANDING SPEED
REFAOALD 0deg                #LANDING AOA
REFLNRWY 100m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0                   #LANDING THROTTLE SETTING

AUTOCALC
