IDENTIFY "Cessna_Citation_X_ribbon2(gre)"
CATEGORY NORMAL
AFTBURNR FALSE                #HAVE AFTERBURNER?
TURRETNM 0 cop_head                          # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
TURRETCT 0 PILOT                             # Controlled by PILOT or GUNNER
TURRETRG 0 1000m

TURRETPO 1 0.00m 0.00m 0.00m 0deg 0deg 0deg  # Number x y z h p b
TURRETPT 1 -55.0deg 55.0deg 0deg             # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 0deg 0deg 0deg                    # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 0                                 # Ammo
TURRETIV 1 0.5sec                            # Number ShootingInterval
TURRETNM 1 cap_neck                          # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
TURRETCT 1 PILOT                             # Controlled by PILOT or GUNNER
TURRETRG 1 1000m

AUTOCALC
