IDENTIFY "[VFA-49]HF-22[DV3-SABERHAWKS]"

CATEGORY FIGHTER

AFTBURNR TRUE                 #HAVE AFTERBURNER?
INITIGUN 3000                 #INITIAL GUN
INITIAAM 2                     #INITIAL AAM
LOADWEPN AMG65 0   #INITIAL AGM


HRDPOINT -0.25m -1.40m  0.90m AIM9 AIM120
HRDPOINT  0.25m -1.40m  0.90m AIM9 AIM120
HRDPOINT -0.55m -1.40m  1.00m AIM9 AIM120
HRDPOINT  0.55m -1.40m  1.00m AIM9 AIM120
HRDPOINT -0.85m -1.40m  0.90m AIM9 AIM120
HRDPOINT  0.85m -1.40m  0.90m AIM9 AIM120
HRDPOINT -1.90m -0.66m  1.00m AIM9 AIM120
HRDPOINT  1.90m -0.66m  1.00m AIM9 AIM120
AAMVISIB FALSE

HRDPOINT -3.10m -0.55m -2.00m B250 AGM65 B500
HRDPOINT  3.10m -0.55m -2.00m B250 AGM65 B500
HRDPOINT -3.70m -0.55m -2.00m B250 AGM65 B500
HRDPOINT  3.70m -0.55m -2.00m B250 AGM65 B500
HRDPOINT -4.30m -0.60m -2.80m B250 AGM65 B500
HRDPOINT  4.30m -0.60m -2.80m B250 AGM65 B500
HRDPOINT -4.90m -0.60m -2.80m B250 AGM65 B500
HRDPOINT  4.90m -0.60m -2.80m B250 AGM65 B500
AGMVISIB FALSE
BOMVISIB FALSE

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

RADARCRS 0.00                  #RADAR CROSS SECTION

MAXNMAAM 8
MAXNMAGM 8
REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.6MACH              #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 700m                 #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC


