REM GACGLIMT 6
REM GACRADRG 0
REM GACRADCS 0.5
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 0
REM GACRADEL 0

IDENTIFY "IR_AH-1J_SeaCobra"
CATEGORY ATTACKER
AIRCLASS HELICOPTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
INITSPED 0.0MACH              #INITIAL SPEED

MAXNMAAM 0
MAXNMAGM 8
MAXNBOMB 0
MAXNMRKT 64

HRDPOINT  0.95m -0.55m 0m RKT
HRDPOINT -0.95m -0.55m 0m RKT
HRDPOINT  0.95m -0.55m 0m RKT
HRDPOINT -0.95m -0.55m 0m RKT

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

AGMSLOT_  1.45m -0.4m 0m
AGMSLOT_ -1.45m -0.4m 0m
AGMSLOT_  1.75m -0.4m 0m
AGMSLOT_ -1.75m -0.4m 0m
AGMSLOT_  1.45m -0.75m 0m
AGMSLOT_ -1.45m -0.75m 0m
AGMSLOT_  1.75m -0.75m 0m
AGMSLOT_ -1.75m -0.75m 0m

GUNPOWER 4
INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 8                    #INITIAL AGM
INITRCKT 64                   #INITIAL ROCKET

NMTURRET 1
TURRETPO 0 0m -0.80m  4.605m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 750                              # Ammo
TURRETIV 0 0.028sec                           # Number ShootingInterval
TURRETNM 0 GUN                               # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 1400m

REFVCRUS 220km/h              #CRUISING SPEED
REFACRUS 3000ft               #CRUISING ALTITUDE
REFTCRUS 0.9                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 0kt                 #LANDING SPEED
REFAOALD 0deg                #LANDING AOA
REFLNRWY 5m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0                   #LANDING THROTTLE SETTING

AUTOCALC
