REM GACGLIMT 6
REM GACRADRG 0
REM GACRADCS 1
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 0
REM GACRADEL 0

IDENTIFY "OP4_Mi-24D_Hind"
CATEGORY UTILITY
AIRCLASS HELICOPTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED


MAXNMAAM 0
MAXNMAGM 4
MAXNBOMB 0
MAXNMRKT 128

HRDPOINT -3.30m -0.75m -1.20m AGM65
HRDPOINT 3.30m -0.75m -1.20m AGM65
HRDPOINT -2.80m -0.75m -1.20m AGM65
HRDPOINT 2.80m -0.75m -1.20m AGM65

HRDPOINT -1.50m -0.55m -1.00m RKT
HRDPOINT 1.50m -0.55m -1.00m RKT
HRDPOINT -2.10m -0.65m -1.00m RKT
HRDPOINT 2.10m -0.65m -1.00m RKT

HRDPOINT -1.50m -0.55m -1.00m RKT
HRDPOINT 1.50m -0.55m -1.00m RKT
HRDPOINT -2.10m -0.65m -1.00m RKT
HRDPOINT 2.10m -0.65m -1.00m RKT

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 4                    #INITIAL AGM
INITRCKT 128                   #INITIAL ROCKET

NMTURRET 1
TURRETPO 0 0.00m -0.935m  5.955m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 1470                              # Ammo
TURRETIV 0 0.013sec                           # Number ShootingInterval
TURRETNM 0 GUN                               # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 1000m

REFVCRUS 335km/h              #CRUISING SPEED
REFACRUS 2000ft               #CRUISING ALTITUDE
REFTCRUS 0.9                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 0kt                 #LANDING SPEED
REFAOALD 0deg                #LANDING AOA
REFLNRWY 5m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0                   #LANDING THROTTLE SETTING

AUTOCALC
