REM GACGLIMT 8
REM GACRADRG 37
REM GACRADCS 0.75
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 0
REM GACRCVCH 0
REM GACRADSD 1
REM GACRADEL 0.5

IDENTIFY "IN_SeaHarrier_FRS.51"
CATEGORY ATTACKER
AFTBURNR FALSE                #HAVE AFTERBURNER?
TRSTDIR1 0.0m 1.0m 0.0m       #Thrust vector 1
PSTMPTCH 12deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 30deg                #Post-Stall Maneuver VYaw
PSTMROLL 55deg                #Post-Stall Maneuver VRoll

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.35                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.4                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 0.6                  #EFFECT OF SPOILER FOR Cd

WINGAREA 18.7m^2                #WING AREA

MXIPTAOA 23.9deg              #MAX INPUT AOA
MXIPTSSA 6.5deg               #MAX INPUT SSA
MXIPTROL 250.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 100kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 260kt                 #FULLY MANEUVABLE SPEED
CPITMANE 5.52                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.4                  #PITCH STABILITY CONSTANT
CYAWMANE 7.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 8.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.6                 #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

MAXNMAAM 999
MAXNMAGM 999
MAXNBOMB 999
MAXNMRKT 38

HRDPOINT -1.90m -0.20m -0.10m AIM9 B500 AGM65 B250
HRDPOINT 1.90m -0.20m -0.10m AIM9 B500 AGM65 B250
HRDPOINT -2.90m -0.45m -0.50m AIM9 B500 RKT
HRDPOINT 2.90m -0.45m -0.50m AIM9 B500 RKT

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

GUNPOWER 3
INITIGUN 0                 #INITIAL GUN

LOADWEPN B500 2
LOADWEPN AIM9 2

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 630kt              #CRUISING SPEED
REFACRUS 14000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 150kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 600m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.32                 #LANDING THROTTLE SETTING

AUTOCALC
