IDENTIFY "AVRO_730"
CATEGORY NORMAL
AFTBURNR TRUE                 #HAVE AFTERBURNER?
CLBYFLAP 0.6                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 2.0                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 3.0                  #EFFECT OF GEAR FOR Cd
CDSPOILR 3.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 185.8m^2            #WING AREA

MXIPTAOA 10.0deg              #MAX INPUT AOA
MXIPTSSA 7.5deg               #MAX INPUT SSA
MXIPTROL 90.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 110kt                #MINIMUM MANEUVABLE SPEED
MANESPD2 150kt                #FULLY MANEUVABLE SPEED
CPITMANE 5.0                  #PITCH MANEUVERBILITYCONSTANT
CPITSTAB 3.0                  #PITCH STABILITY CONSTANT
CYAWMANE 4.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 5.0                  #YAW STABILITY CONSTANT
CROLLMAN 2.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP FALSE                #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRYWING
CTLATVGW TRUE                #CONTROL AUTO VARIABLEGEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

BOMVISIB FALSE
AGMVISIB FALSE
BOMINBAY TRUE                 #Bombs in Bomb Bay?
LMTBYHDP FALSE 

HRDPOINT -0.4m 1.23m -1.40m B500
HRDPOINT  0.4m 1.23m -1.40m B500
HRDPOINT -0.4m 1.23m -2.90m B500
HRDPOINT  0.4m 1.23m -2.90m B500
HRDPOINT -0.4m 1.23m -4.40m B500
HRDPOINT  0.4m 1.23m -4.40m B500
HRDPOINT -0.3m 1.33m -6.60m B500
HRDPOINT  0.3m 1.33m -6.60m B500
HRDPOINT -0.3m 1.33m -8.10m B500
HRDPOINT  0.3m 1.33m -8.10m B500
HRDPOINT -0.3m 1.33m -9.70m B500
HRDPOINT  0.3m 1.33m -9.70m B500
HRDPOINT -0.4m -1.4m -2.90m AGM65
HRDPOINT  0.4m -1.4m -2.90m AGM65


INITIGUN 0                    #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 8                    #INITIAL AGM
INITBOMB 40                   #INITIAL BOMB
MAXNMAGM 20                   #MAXIMUM AGM
MAXNBOMB 60                   #MAXIMUM BOM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 3.0MACH              #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 0.7                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 180kt                #LANDING SPEED
REFAOALD 8deg                #LANDING AOA
REFLNRWY 2200m                #RUNWAY REQUIRED TO STOP
REFTHRLD 1.0                  #LANDING THROTTLE SETTING

AUTOCALC
