IDENTIFY "CHARRON"
CATEGORY NORMAL
AFTBURNR FALSE                 #HAVE AFTERBURNER?
REM TURRETGD 1                                 # Anti Ground Capable
TURRETCT 1 PILOT                               # Controlled by PILOT or GUNNER
TURRETRG 1 8000m

TURRETPO 2 0.00m 2.21m -1.34m 0deg 0deg 0deg   # Number x y z h p b
TURRETPT 2 -5deg 20deg 0deg                    # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 0deg 0deg 0deg                      # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 0                                   # Ammo
TURRETIV 2 5.0sec                              # Number ShootingInterval
TURRETNM 2 0002                                # DNM Node Name
TURRETAR 2                                     # Anti Air Capable
REM TURRETGD 2                                 # Anti Ground Capable
TURRETCT 2 PILOT                               # Controlled by PILOT or GUNNER
TURRETRG 2 8000m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 30km/h              #CRUISING SPEED
REFACRUS 100ft               #CRUISING ALTITUDE
REFTCRUS 0.9                 #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 10km/h              #LANDING SPEED
REFAOALD 10deg               #LANDING AOA
REFLNRWY 35m                 #RUNWAY REQUIRED TO STOP
REFTHRLD 0.8                 #LANDING THROTTLE SETTING

AUTOCALC
