REM ìÒéÆëÂå^îÚçsí¯
IDENTIFY "2siki(H8K2)"
CATEGORY WW2BOMBER
AFTBURNR FALSE                  #HAVE AFTERBURNER?
TURRETHD 0 -40deg 40deg 0deg                    # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 3000                                 # Ammo
TURRETIV 0 0.26sec                              # Number ShootingInterval
TURRETNM 0 0017                                 # DNM Node Name
TURRETAR 0                                      # Anti Air Capable
TURRETCT 0 GUNNER                               # Controlled by PILOT or GUNNER
TURRETRG 0 1000m

TURRETPO 1 0m 2.0m -7.32m 180deg 22.5deg 0deg   # Number x y z h p b
TURRETPT 1 0deg 70deg 0deg                      # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -180deg 180deg 0deg                  # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 3000                                 # Ammo
TURRETIV 1 0.26sec                              # Number ShootingInterval
TURRETNM 1 0018                                 # DNM Node Name
TURRETAR 1                                      # Anti Air Capable
TURRETCT 1 GUNNER                               # Controlled by PILOT or GUNNER
TURRETRG 1 1000m

TURRETPO 2 -1.3m 1.1m -5.96m 135deg 0deg 0deg   # Number x y z h p b
TURRETPT 2 -45deg 45deg 0deg                    # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -45deg 25deg 0deg                    # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 3000                                 # Ammo
TURRETIV 2 0.26sec                              # Number ShootingInterval
TURRETNM 2 0019                                 # DNM Node Name
TURRETAR 2                                      # Anti Air Capable
TURRETCT 2 GUNNER                               # Controlled by PILOT or GUNNER
TURRETRG 2 1000m

TURRETPO 3 1.3m 1.1m -5.96m -135deg 0deg 0deg   # Number x y z h p b
TURRETPT 3 -45deg 45deg 0deg                    # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 -25deg 45deg 0deg                    # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 3000                                 # Ammo
TURRETIV 3 0.26sec                              # Number ShootingInterval
TURRETNM 3 0020                                 # DNM Node Name
TURRETAR 3                                      # Anti Air Capable
TURRETCT 3 GUNNER                               # Controlled by PILOT or GUNNER
TURRETRG 3 1000m

TURRETPO 4 0m 1.30m -17.94m 180deg 0deg 0deg    # Number x y z h p b
TURRETPT 4 -70deg 70deg 0deg                    # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 -25deg 25deg 0deg                    # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 3000                                 # Ammo
TURRETIV 4 0.26sec                              # Number ShootingInterval
TURRETNM 4 0021                                 # DNM Node Name
TURRETAR 4                                      # Anti Air Capable
TURRETCT 4 GUNNER                               # Controlled by PILOT or GUNNER
TURRETRG 4 1000m


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 400km/h               #CRUISING SPEED(*1.2
REFACRUS 13123ft               #CRUISING ALTITUDE
REFTCRUS 0.8                   #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 80kt                  #LANDING SPEED
REFAOALD 7deg                  #LANDING AOA
REFLNRWY 800m                  #RUNWAY REQUIRED TO STOP
REFTHRLD 0.60                  #LANDING THROTTLE SETTING

AUTOCALC
