IDENTIFY "TF-55E_Misty(ShadowCat)"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
MAXNMAAM 12
MAXNMAGM 8                    #INITIAL AGM
MAXNBOMB 8

AAMSLOT_ -2.20m -0.20m 0.05m
AAMSLOT_  2.20m -0.20m 0.05m
AAMSLOT_ -1.90m -0.70m 0.00m
AAMSLOT_  1.90m -0.70m 0.00m
AAMSLOT_ -0.30m -1.00m 1.10m
AAMSLOT_  0.30m -1.00m 1.10m
AAMSLOT_ -0.30m -1.00m -1.90m
AAMSLOT_  0.30m -1.00m -1.90m
AAMVISIB FALSE

AGMSLOT_ -0.30m -1.05m 0.60m
AGMSLOT_  0.30m -1.05m 0.60m
AGMSLOT_ -0.30m -1.05m -2.20m
AGMSLOT_  0.30m -1.05m -2.20m
AGMVISIB FALSE

BOMBSLOT -0.30m -0.45m 1.00m
BOMBSLOT  0.30m -0.45m 1.00m
BOMBSLOT -0.30m -0.45m -1.80m
BOMBSLOT  0.30m -0.45m -1.80m
BOMBSLOT -0.30m -0.10m 1.00m
BOMBSLOT  0.30m -0.10m 1.00m
BOMBSLOT -0.30m -0.10m -1.80m
BOMBSLOT  0.30m -0.10m -1.80m
BOMVISIB FALSE


RADARCRS 0.1                  #RADAR CROSS SECTION

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 1.6MACH              #CRUISING SPEED
REFACRUS 30000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 110kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 700m                 #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
