IDENTIFY "JAS39_Gripen(FG)"
CATEGORY FIGHTER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 50kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 70kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.5                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 1.5                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.5                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 3
INITIGUN 1000                 #INITIAL GUN
INITIAAM 2                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB
INITRCKT 0                    #INITIAL ROCKET
MAXNMAAM 6                    #MAXIMUM AAM
MAXNMAGM 4                    #MAXIMUM AGM
MAXNBOMB 8                    #MAXIMUM BOMB
MAXNMRKT 38                   #MAXIMUM ROCKET

AAMSLOT_ -4.31m -0.03m -2.07m
AAMSLOT_  4.31m -0.03m -2.07m
AAMSLOT_ -2.86m -0.57m -1.20m
AAMSLOT_  2.86m -0.57m -1.20m
AAMSLOT_ -1.93m -0.57m -0.58m
AAMSLOT_  1.93m -0.57m -0.58m

AGMSLOT_ -2.86m -0.65m -1.20m
AGMSLOT_  2.86m -0.65m -1.20m
AGMSLOT_ -1.93m -0.65m -0.58m
AGMSLOT_  1.93m -0.65m -0.58m

BOMBSLOT -1.78m -0.60m -0.58m
BOMBSLOT  1.78m -0.60m -0.58m
BOMBSLOT -2.08m -0.60m -0.58m
BOMBSLOT  2.08m -0.60m -0.58m
BOMBSLOT -2.71m -0.60m -1.20m
BOMBSLOT  2.71m -0.60m -1.20m
BOMBSLOT -3.01m -0.60m -1.20m
BOMBSLOT  3.01m -0.60m -1.20m

RKTSLOT_ -1.93m -0.55m -0.58m
RKTSLOT_  1.93m -0.55m -0.58m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.9MACH              #CRUISING SPEED
REFACRUS 33000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 100kt                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 350m                 #RUNWAY REQUIRED TO STOP
REFTHRLD 0.30                 #LANDING THROTTLE SETTING

AUTOCALC
