REM AV-8B+
IDENTIFY "AV-8B+"
CATEGORY FIGHTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 30kt                 #MINIMUM MANEUVABLE SPEED
MANESPD2 50kt                 #FULLY MANEUVABLE SPEED
CPITMANE 8.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 1.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m            #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 70%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 2
INITIGUN 450                  #INITIAL GUN
INITIAAM 4                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 0                    #INITIAL BOMB

MAXNMAAM 4
MAXNMAGM 6
MAXNBOMB 6

AAMSLOT_  3.41m -0.26m -1.28m
AAMSLOT_ -3.41m -0.26m -1.28m

AAMSLOT_  2.65m -0.26m -1.04m
AAMSLOT_ -2.65m -0.26m -1.04m

BOMBSLOT -1.62m -0.35m -0.35m
BOMBSLOT  1.62m -0.35m -0.35m
BOMBSLOT -1.22m -0.35m -0.35m
BOMBSLOT  1.22m -0.35m -0.35m

BOMBSLOT -2.65m -0.35m -1.20m
BOMBSLOT  2.65m -0.35m -1.20m

AGMSLOT_  2.65m -0.35m -1.20m
AGMSLOT_ -2.65m -0.35m -1.20m

AGMSLOT_  1.22m -0.35m -0.35m
AGMSLOT_ -1.22m -0.35m -0.35m
AGMSLOT_  1.62m -0.35m -0.35m
AGMSLOT_ -1.62m -0.35m -0.35m


REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 0.8MACH              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.8                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 90kt                 #LANDING SPEED
REFAOALD 5deg                 #LANDING AOA
REFLNRWY 1500m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.2                  #LANDING THROTTLE SETTING

AUTOCALC
