IDENTIFY "[171MEU]M2_Bradley"
CATEGORY UTILITY
AFTBURNR FALSE                #HAVE AFTERBURNER?
REM TURRETGD 3                                   # Anti Ground Capable
TURRETCT 3 PILOT                             # Controlled by the pilot
TURRETRG 3 1800m

TURRETPO 4 0.25m 2.30m 0.00m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 4 -10deg 45deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 -90deg 90deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 900                              # Ammo
TURRETIV 4 0.3sec                           # Number ShootingInterval
TURRETAR 4                                   # Anti Air Capable
REM TURRETGD 4                                   # Anti Ground Capable
TURRETCT 4 PILOT                             # Controlled by the pilot
TURRETRG 4 1800m

TURRETPO 5 0.25m 2.30m 0.00m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 5 -10deg 45deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 5 -90deg 90deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 5 900                              # Ammo
TURRETIV 5 0.3sec                           # Number ShootingInterval
TURRETAR 5                                   # Anti Air Capable
REM TURRETGD 5                                   # Anti Ground Capable
TURRETCT 5 PILOT                             # Controlled by the pilot
TURRETRG 5 1800m

TURRETPO 6 0.25m 2.30m 0.00m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 6 -10deg 45deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 6 -90deg 90deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 6 900                              # Ammo
TURRETIV 6 0.3sec                           # Number ShootingInterval
TURRETAR 6                                   # Anti Air Capable
REM TURRETGD 6                                   # Anti Ground Capable
TURRETCT 6 PILOT                             # Controlled by the pilot
TURRETRG 6 1800m

MAXNMAGM 7
AGMSLOT_ -0.9m 2.8m 0.80m
AGMSLOT_ -1.15m 2.8m 0.80m
AGMVISIB FALSE

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 7                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 65km/h              #CRUISING SPEED
REFACRUS 100ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 28km/h                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 10m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.8                  #LANDING THROTTLE SETTING

AUTOCALC
