IDENTIFY "[171MEU]M.E.U_INFANTRY(M4A1)"
CATEGORY UTILITY
AFTBURNR FALSE                #HAVE AFTERBURNER?
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 2.0                  #EFFECT OF SPOILER FOR Cd

VGWSPED1 5kt
VGWSPED2 0kt

WINGAREA 1.0m^2                #WING AREA

MXIPTAOA 1.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 1.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 10km/h                 #MINIMUM MANEUVABLE SPEED
MANESPD2 15km/h                #FULLY MANEUVABLE SPEED
CPITMANE 0.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 15.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 3.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 0.002m 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

MAXNMRKT 20

NMTURRET 3
TURRETPO 0 0m 1.36m  0.0m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -30deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -45deg 45deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 180                              # Ammo
TURRETIV 0 0.1944sec                           # Number ShootingInterval
TURRETNM 0 h                               # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 385m

TURRETPO 1 0m 1.36m  0.0m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 -30deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -45deg 45deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 0                              # Ammo
TURRETIV 1 0.1944sec                           # Number ShootingInterval
TURRETNM 1 s                               # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
REM TURRETGD 1                                   # Anti Ground Capable
TURRETCT 1 PILOT                             # Controlled by the pilot
TURRETRG 1 385m

TURRETPO 2 0m 1.36m  0.0m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 -30deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -45deg 45deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 0                              # Ammo
TURRETIV 2 0.140sec                           # Number ShootingInterval
TURRETNM 2 s                               # DNM Node Name
TURRETAR 2                                   # Anti Air Capable
REM TURRETGD 2                                   # Anti Ground Capable
TURRETCT 2 PILOT                             # Controlled by the pilot
TURRETRG 2 385m

INITIGUN 0

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 15km/h              #CRUISING SPEED
REFACRUS 100ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 10km/h                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 30m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.9                  #LANDING THROTTLE SETTING

AUTOCALC
