REM GACGLIMT 6
REM GACRADRG 8
REM GACRADCS 0.75
REM GACECMRG 0
REM GACAEWTR 50
REM GACAEWRC 1
REM GACLNDNV 0
REM GACLIMIT 0
REM GACSNDCH 2 4
REM GACRCVCH 2 4
REM GACRADSD 3.142
REM GACRADEL 0.5

IDENTIFY "ISRAEL_AH-64D_Saraph"
CATEGORY ATTACKER
AIRCLASS HELICOPTER
AFTBURNR FALSE                #HAVE AFTERBURNER?
CPITMANE 5.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 5.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                  #YAW STABILITY CONSTANT
CROLLMAN 5.0                  #ROLL MANEUVABILITY CONSTANT


TRSTVCTR TRUE                 #HAS THRUST VECTORING CAPABILITY?
TRSTDIR0 0.0m 1.0m 0.06m       #Thrust vector 0
TRSTDIR1 0.0m 1.0m 0.06m       #Thrust vector 1
PSTMPTCH 60deg                #Post-Stall Maneuver VPitch
PSTMYAW_ 60deg                #Post-Stall Maneuver VYaw
PSTMROLL 100deg                #Post-Stall Maneuver VRoll

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 3ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 4
INITIGUN 0                 #INITIAL GUN
INITIAAM 2                    #INITIAL AAM
INITIAGM 8                    #INITIAL AGM
INITRCKT 36                   #INITIAL ROCKET

AAMSLOT_  2.70m -0.03m -0.20m
AAMSLOT_ -2.70m -0.03m -0.20m

RKTSLOT_  2.35m -0.65m -0.15m
RKTSLOT_ -2.35m -0.65m -0.15m

AGMSLOT_  1.35m -0.65m -0.20m
AGMSLOT_ -1.35m -0.65m -0.20m
AGMSLOT_  1.35m -1.00m -0.20m
AGMSLOT_ -1.35m -1.00m -0.20m
AGMSLOT_  1.65m -0.65m -0.20m
AGMSLOT_ -1.65m -0.65m -0.20m
AGMSLOT_  1.65m -1.00m -0.20m
AGMSLOT_ -1.65m -1.00m -0.20m

NMTURRET 4
TURRETPO 0 0m -1.28m  3.715m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 1200                              # Ammo
TURRETIV 0 0.096sec                           # Number ShootingInterval
TURRETAR 0                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 1800m
TURRETPO 1 0m -1.28m  3.715m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 1200                              # Ammo
TURRETIV 1 0.096sec                           # Number ShootingInterval
TURRETAR 1                                   # Anti Air Capable
REM TURRETGD 1                                   # Anti Ground Capable
TURRETCT 1 PILOT                             # Controlled by the pilot
TURRETRG 1 1800m
TURRETPO 2 0m -1.28m  3.715m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 1200                              # Ammo
TURRETIV 2 0.096sec                           # Number ShootingInterval
TURRETAR 2                                   # Anti Air Capable
REM TURRETGD 2                                   # Anti Ground Capable
TURRETCT 2 PILOT                             # Controlled by the pilot
TURRETRG 2 1800m
TURRETPO 3 0m -1.28m  3.715m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 3 -30deg 10deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 -60deg 60deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 1200                              # Ammo
TURRETIV 3 0.096sec                           # Number ShootingInterval
TURRETAR 3                                   # Anti Air Capable
REM TURRETGD 3                                  # Anti Ground Capable
TURRETCT 3 PILOT                             # Controlled by the pilot
TURRETRG 3 1800m

REFVCRUS 365km/h              #CRUISING SPEED
REFACRUS 3000ft               #CRUISING ALTITUDE
REFTCRUS 0.9                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 0kt                 #LANDING SPEED
REFAOALD 0deg                #LANDING AOA
REFLNRWY 5m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0                   #LANDING THROTTLE SETTING

AUTOCALC
