REM GACGLIMT 5
REM GACRADRG 0
REM GACRADCS 1.8
REM GACECMRG 0
REM GACAEWTR 0
REM GACAEWRC 0
REM GACLNDNV 0
REM GACLIMIT 0

IDENTIFY "H-5B_Romania"
CATEGORY ATTACKER
AFTBURNR FALSE                 #HAVE AFTERBURNER?
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

NMTURRET 2
TURRETPO 0 0.0m -0.15m -10.50m 180deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -40deg 40deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -40deg 40deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 225                              # Ammo
TURRETIV 0 0.0923sec                            # Number ShootingInterval
TURRETAR 0                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETCT 0 PILOT                            # Controlled by PILOT or GUNNER
TURRETRG 0 1000m

TURRETPO 1 0.0m 1.25m -9.95m 180deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 -40deg 40deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -40deg 40deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 0                              # Ammo
TURRETIV 1 0.0923sec                            # Number ShootingInterval
TURRETAR 1                                   # Anti Air Capable
REM TURRETGD 0                                   # Anti Ground Capable
TURRETNM 1 sight
TURRETCT 1 PILOT                            # Controlled by PILOT or GUNNER
TURRETRG 1 1000m


GUNINTVL 0.0923
INITIGUN 200                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM
INITBOMB 8

MAXNMAAM 999
MAXNMAGM 999
MAXNBOMB 999
MAXNMRKT 38

BOMVISIB FALSE
HRDPOINT -0.4m -0.80m 1.5m B250 B500
HRDPOINT  0.4m -0.80m 1.5m B250 B500
HRDPOINT -0.4m -0.80m -1.5m B250 B500
HRDPOINT  0.4m -0.80m -1.5m B250 B500
HRDPOINT -0.4m -0.0m 1.5m B250 B500
HRDPOINT  0.4m -0.0m 1.5m B250 B500
HRDPOINT -0.4m -0.0m -1.5m B250 B500
HRDPOINT  0.4m -0.0m -1.5m B250 B500

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 876km/h              #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 150kt                #LANDING SPEED
REFAOALD 7deg                #LANDING AOA
REFLNRWY 1000m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.75                  #LANDING THROTTLE SETTING

AUTOCALC
