IDENTIFY "StuG_III_Ausf_G"
CATEGORY UTILITY
AFTBURNR FALSE                #HAVE AFTERBURNER?
TURRETNM 1 gun                               # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
TURRETCT 1 PILOT                             # Controlled by the pilot
TURRETRG 1 2000m

TURRETPO 2 0.00m 1.00m -0.12m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 0                                  # Ammo
TURRETIV 2 8.0sec                           # Number ShootingInterval
TURRETAR 2                                   # Anti Air Capable
TURRETCT 2 PILOT                             # Controlled by the pilot

TURRETPO 3 0.10m 0.54m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 3 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 54                                  # Ammo
TURRETIV 3 8.0sec                           # Number ShootingInterval
TURRETAR 3                                   # Anti Air Capable
TURRETCT 3 PILOT                             # Controlled by the pilot
TURRETRG 3 2000m

TURRETPO 4 0.10m 0.54m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 4 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 54                                  # Ammo
TURRETIV 4 8.0sec                           # Number ShootingInterval
TURRETAR 4                                   # Anti Air Capable
TURRETCT 4 PILOT                             # Controlled by the pilot
TURRETRG 4 2000m

TURRETPO 5 0.10m 0.52m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 5 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 5 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 5 54                                  # Ammo
TURRETIV 5 8.0sec                           # Number ShootingInterval
TURRETAR 5                                   # Anti Air Capable
TURRETCT 5 PILOT                             # Controlled by the pilot
TURRETRG 5 2000m

TURRETPO 6 0.10m 0.52m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 6 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 6 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 6 54                                  # Ammo
TURRETIV 6 8.0sec                           # Number ShootingInterval
TURRETAR 6                                   # Anti Air Capable
TURRETCT 6 PILOT                             # Controlled by the pilot
TURRETRG 6 2000m

TURRETPO 7 0.11m 0.53m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 7 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 7 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 7 54                                  # Ammo
TURRETIV 7 8.0sec                           # Number ShootingInterval
TURRETAR 7                                   # Anti Air Capable
TURRETCT 7 PILOT                             # Controlled by the pilot
TURRETRG 7 2000m

TURRETPO 8 0.09m 0.53m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 8 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 8 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 8 54                                  # Ammo
TURRETIV 8 8.0sec                           # Number ShootingInterval
TURRETAR 8                                   # Anti Air Capable
TURRETCT 8 PILOT                             # Controlled by the pilot
TURRETRG 8 2000m

TURRETPO 9 0.10m 0.53m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 9 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 9 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 9 54                                  # Ammo
TURRETIV 9 8.0sec                           # Number ShootingInterval
TURRETAR 9                                   # Anti Air Capable
TURRETCT 9 PILOT                             # Controlled by the pilot
TURRETRG 9 2000m

TURRETPO 10 0.10m 0.54m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 10 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 10 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 10 54                                  # Ammo
TURRETIV 10 8.0sec                           # Number ShootingInterval
TURRETAR 10                                   # Anti Air Capable
TURRETCT 10 PILOT                             # Controlled by the pilot
TURRETRG 10 2000m

TURRETPO 11 0.10m 0.54m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 11 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 11 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 11 54                                  # Ammo
TURRETIV 11 8.0sec                           # Number ShootingInterval
TURRETAR 11                                   # Anti Air Capable
TURRETCT 11 PILOT                             # Controlled by the pilot
TURRETRG 11 2000m

TURRETPO 12 0.10m 0.52m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 12 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 12 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 12 54                                  # Ammo
TURRETIV 12 8.0sec                           # Number ShootingInterval
TURRETAR 12                                   # Anti Air Capable
TURRETCT 12 PILOT                             # Controlled by the pilot
TURRETRG 12 2000m

TURRETPO 13 0.10m 0.52m 0.55m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 13 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 13 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 13 54                                  # Ammo
TURRETIV 13 8.0sec                           # Number ShootingInterval
TURRETAR 13                                   # Anti Air Capable
TURRETCT 13 PILOT                             # Controlled by the pilot
TURRETRG 13 2000m

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 40km/h              #CRUISING SPEED
REFACRUS 100ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 8km/h                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 10m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.8                  #LANDING THROTTLE SETTING

AUTOCALC
