IDENTIFY "PzKpfw_III_Ausf_H"
CATEGORY UTILITY
AFTBURNR FALSE                #HAVE AFTERBURNER?
RETRGEAR FALSE                 #HAS RETRACTABLE LANDING GEAR?
VARGEOMW FALSE                #HAS VARIABLE GEOMETRY WING?

CLVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cl
CDVARGEO 0.0                  #EFFECT OF VARIABLE GEOMETRY WING FOR Cd
CLBYFLAP 0.1                  #EFFECT OF FLAP FOR Cl
CDBYFLAP 0.2                  #EFFECT OF FLAP FOR Cd
CDBYGEAR 0.5                  #EFFECT OF GEAR FOR Cd
CDSPOILR 10.0                  #EFFECT OF SPOILER FOR Cd

WINGAREA 1.0m^2                #WING AREA

MXIPTAOA 0.0deg              #MAX INPUT AOA
MXIPTSSA 5.0deg               #MAX INPUT SSA
MXIPTROL 0.0deg             #MAX INPUT ROLL

REM CPITMANE corresponds to Spring Constant K
REM CPITSTAB corresponds to Damper Constant B
REM To be critically damped, B=2*sqrt(K)
REM 2% Settling Time=??

MANESPD1 70km/h                 #MINIMUM MANEUVABLE SPEED
MANESPD2 71km/h                #FULLY MANEUVABLE SPEED
CPITMANE 0.0                  #PITCH MANEUVERBILITY CONSTANT
CPITSTAB 2.0                  #PITCH STABILITY CONSTANT
CYAWMANE 4.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 1ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

GUNPOWER 8

NMTURRET 13
TURRETPO 0 0.00m 1.63m 0.00m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 99                                  # Ammo
TURRETIV 0 7.0sec                           # Number ShootingInterval
TURRETAR 0                                   # Anti Air Capable
TURRETCT 0 PILOT                             # Controlled by the pilot
TURRETRG 0 1000m

TURRETPO 1 0.00m 0.96m 0.00m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 -10deg 20deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 0                                  # Ammo
TURRETIV 1 7.0sec                           # Number ShootingInterval
TURRETNM 1 gun                               # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
TURRETCT 1 PILOT                             # Controlled by the pilot

TURRETPO 2 0.00m 0.63m 0.00m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 0                                  # Ammo
TURRETIV 2 7.0sec                           # Number ShootingInterval
TURRETNM 2 turret                               # DNM Node Name
TURRETAR 2                                   # Anti Air Capable
TURRETCT 2 PILOT                             # Controlled by the pilot

TURRETPO 3 0.00m 0.96m 0.00m 0deg 0deg 0deg
TURRETPT 3 -10deg 20deg 0deg   
TURRETHD 3 -180deg 180deg 0deg   
TURRETAM 3 99     
TURRETIV 3 7.0sec     
TURRETAR 3      
TURRETCT 3 PILOT     
TURRETRG 3 1000m     

TURRETPO 4 0.00m 0.99m 0.00m 0deg 0deg 0deg
TURRETPT 4 -10deg 20deg 0deg   
TURRETHD 4 -180deg 180deg 0deg   
TURRETAM 4 99     
TURRETIV 4 7.0sec     
TURRETAR 4      
TURRETCT 4 PILOT     
TURRETRG 4 1000m     

TURRETPO 5 0.02m 0.98m 0.00m 0deg 0deg 0deg
TURRETPT 5 -10deg 20deg 0deg   
TURRETHD 5 -180deg 180deg 0deg   
TURRETAM 5 99     
TURRETIV 5 7.0sec     
TURRETAR 5      
TURRETCT 5 PILOT     
TURRETRG 5 1000m     

TURRETPO 6 0.03m 0.96m 0.00m 0deg 0deg 0deg
TURRETPT 6 -10deg 20deg 0deg   
TURRETHD 6 -180deg 180deg 0deg   
TURRETAM 6 99     
TURRETIV 6 7.0sec     
TURRETAR 6      
TURRETCT 6 PILOT     
TURRETRG 6 1000m     

TURRETPO 7 0.02m 0.94m 0.00m 0deg 0deg 0deg
TURRETPT 7 -10deg 20deg 0deg   
TURRETHD 7 -180deg 180deg 0deg   
TURRETAM 7 99     
TURRETIV 7 7.0sec     
TURRETAR 7      
TURRETCT 7 PILOT     
TURRETRG 7 1000m     

TURRETPO 8 0.00m 0.93m 0.00m 0deg 0deg 0deg
TURRETPT 8 -10deg 20deg 0deg   
TURRETHD 8 -180deg 180deg 0deg   
TURRETAM 8 99     
TURRETIV 8 7.0sec     
TURRETAR 8      
TURRETCT 8 PILOT     
TURRETRG 8 1000m     

TURRETPO 9 -0.02m 0.94m 0.00m 0deg 0deg 0deg
TURRETPT 9 -10deg 20deg 0deg   
TURRETHD 9 -180deg 180deg 0deg   
TURRETAM 9 99     
TURRETIV 9 7.0sec     
TURRETAR 9      
TURRETCT 9 PILOT     
TURRETRG 9 1000m     

TURRETPO 10 -0.03m 0.96m 0.00m 0deg 0deg 0deg
TURRETPT 10 -10deg 20deg 0deg   
TURRETHD 10 -180deg 180deg 0deg   
TURRETAM 10 99     
TURRETIV 10 7.0sec     
TURRETAR 10      
TURRETCT 10 PILOT     
TURRETRG 10 1000m     

TURRETPO 11 -0.02m 0.98m 0.00m 0deg 0deg 0deg
TURRETPT 11 -10deg 20deg 0deg   
TURRETHD 11 -180deg 180deg 0deg   
TURRETAM 11 99     
TURRETIV 11 7.0sec     
TURRETAR 11      
TURRETCT 11 PILOT     
TURRETRG 11 1000m     

TURRETPO 12 0.68m 0.45m 1.36m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 12 -10deg 15deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 12 -5deg 5deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 12 500                                  # Ammo
TURRETIV 12 0.2sec                           # Number ShootingInterval
TURRETNM 12 hull_mg34                               # DNM Node Name
TURRETAR 12                                  # Anti Air Capable
TURRETCT 12 GUNNER                             # Controlled by the pilot
TURRETRG 12 200m



INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 40km/h              #CRUISING SPEED
REFACRUS 100ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 8km/h                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 10m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.8                  #LANDING THROTTLE SETTING

AUTOCALC
