IDENTIFY "M3A1_HALFTRACK"
CATEGORY UTILITY
AFTBURNR FALSE                #HAVE AFTERBURNER?
CYAWMANE 4.0                  #YAW MANEUVABILITY CONSTANT
CYAWSTAB 2.0                  #YAW STABILITY CONSTANT
CROLLMAN 3.0                  #ROLL MANEUVABILITY CONSTANT

CTLLDGEA TRUE                 #CONTROL LANDINGGEAR
CTLBRAKE FALSE                #CONTROL BRAKE
CTLSPOIL 0.0                  #CONTROL SPOILER
CTLABRNR FALSE                #CONTROL AFTERBURNER
CTLTHROT 0.0                  #CONTROL THRUST
CTLIFLAP 0.0                  #CONTROL FLAP
CTLINVGW 0.0                  #CONTROL VARIABLE GEOMETRY WING
CTLATVGW FALSE                #CONTROL AUTO VARIABLE GEOMETRY WING

POSITION 0m 1ft 0m           #POSITION
ATTITUDE 45deg 0deg 0deg      #ATTITUDE
INITFUEL 75%                  #INITIAL FUEL
INITLOAD 0.0t                 #INITIAL PAYLOAD
INITSPED 0.0MACH              #INITIAL SPEED

NMTURRET 8
TURRETPO 0 0.43m 1.59m 0.22m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -10deg 20deg 5deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 0                              # Ammo
TURRETIV 0 0.12sec                           # Number ShootingInterval
TURRETAR 0                                   # Anti Air Capable
TURRETCT 0 PILOT                             # Controlled by the pilot

TURRETPO 1 0.43m 0.00m 0.22m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 1 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 1 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 1 0                              # Ammo
TURRETIV 1 0.12sec                           # Number ShootingInterval
TURRETNM 1 gunner                               # DNM Node Name
TURRETAR 1                                   # Anti Air Capable
TURRETCT 1 PILOT                             # Controlled by the pilot

TURRETPO 2 0.43m 1.32m 0.22m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 2 -10deg 20deg 5deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 2 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 2 500                              # Ammo
TURRETIV 2 0.12sec                           # Number ShootingInterval
TURRETAR 2                                   # Anti Air Capable
TURRETCT 2 PILOT                             # Controlled by the pilot
TURRETRG 2 1800m

TURRETPO 3 0.43m 1.14m 0.22m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 3 -10deg 20deg 5deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 3 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 3 0                              # Ammo
TURRETIV 3 0.12sec                           # Number ShootingInterval
TURRETNM 3 mg                               # DNM Node Name
TURRETAR 3                                   # Anti Air Capable
TURRETCT 3 PILOT                             # Controlled by the pilot

TURRETPO 4 0.43m 1.14m 0.22m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 4 0deg 0deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 4 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 4 0                              # Ammo
TURRETIV 4 0.12sec                           # Number ShootingInterval
TURRETNM 4 mg_base                               # DNM Node Name
TURRETAR 4                                   # Anti Air Capable
TURRETCT 4 PILOT                             # Controlled by the pilot

TURRETPO 5 0.43m 1.59m 0.22m 180deg 0deg 0deg      # Number x y z h p b
TURRETPT 5 -23deg 21deg -1deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 5 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 5 0                              # Ammo
TURRETIV 5 0.12sec                           # Number ShootingInterval
TURRETNM 5 bicep                               # DNM Node Name
TURRETAR 5                                   # Anti Air Capable
TURRETCT 5 PILOT                             # Controlled by the pilot

TURRETPO 6 0.43m 1.59m 0.22m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 6 -1deg 10deg -1deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 6 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 6 0                              # Ammo
TURRETIV 6 0.12sec                           # Number ShootingInterval
TURRETNM 6 forearm                               # DNM Node Name
TURRETAR 6                                   # Anti Air Capable
TURRETCT 6 PILOT                             # Controlled by the pilot 

TURRETPO 7 0.43m 1.59m 0.22m 0deg 0deg 0deg      # Number x y z h p b
TURRETPT 7 0deg 60deg 30deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 7 0deg 0deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 7 0                              # Ammo
TURRETIV 7 0.12sec                           # Number ShootingInterval
TURRETNM 7 hands                               # DNM Node Name
TURRETAR 7                                   # Anti Air Capable
TURRETCT 7 PILOT                             # Controlled by the pilot

REM TURRETPO 1 0m 1.10m -1.96m 180deg 0deg 0deg  # Number x y z h p b
REM TURRETPT 1 -2deg 60deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
REM TURRETHD 1 -180deg 180deg 0deg               # Number MinHdg MaxHdg NeutralHdg
REM TURRETAM 1 5000                              # Ammo
REM TURRETIV 1 0.1sec                            # Number ShootingInterval
REM TURRETNP 1 MIDGUN                            # DNM Node Name
REM TURRETNH 1 MIDGUN_BASE                       # DNM Node Name (Heading Rotation)
REM TURRETAR 1                                   # Anti Air Capable
REM TURRETCT 1 GUNNER                            # Controlled by PILOT or GUNNER
REM TURRETRG 1 1500m

INITIGUN 0                 #INITIAL GUN
INITIAAM 0                    #INITIAL AAM
INITIAGM 0                    #INITIAL AGM

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 71km/h              #CRUISING SPEED
REFACRUS 100ft              #CRUISING ALTITUDE
REFTCRUS 1.0                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 28km/h                #LANDING SPEED
REFAOALD 10deg                #LANDING AOA
REFLNRWY 10m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.8                  #LANDING THROTTLE SETTING

AUTOCALC
