REM B58A Hustler
IDENTIFY "B58A Hustler"
CATEGORY HEAVYBOMBER
AFTBURNR TRUE                 #HAVE AFTERBURNER?
HRDPOINT 0.99m -0.80m -5.90m B500
HRDPOINT -0.99m -0.80m -0.6m B500
HRDPOINT 0.99m -0.80m -0.6m B500
HRDPOINT -0.99m -0.80m -5.90m B500
HRDPOINT 0.99m -0.80m -5.90m B500
HRDPOINT -0.99m -0.80m -0.6m B500
HRDPOINT 0.99m -0.80m -0.6m B500
HRDPOINT -0.99m -0.80m -5.90m B500
HRDPOINT 0.99m -0.80m -5.90m B500
HRDPOINT -0.99m -0.80m -0.6m B500
HRDPOINT 0.99m -0.80m -0.6m B500
HRDPOINT -0.99m -0.80m -5.90m B500
HRDPOINT 0.99m -0.80m -5.90m B500

LMTBYHDP TRUE                 #Limit Max Num Weapon by Hardpoint

INITIGUN 0                 #INITIAL GUN
LOADWEPN B500 4                   

NMTURRET 1
TURRETPO 0 0m 0.31m -13.35m 180deg 0deg 0deg      # Number x y z h p b
TURRETPT 0 -15deg 25deg 0deg                  # Number MinPitch MaxPitch NeutralPitch
TURRETHD 0 -20deg 20deg 0deg               # Number MinHdg MaxHdg NeutralHdg
TURRETAM 0 2000                              # Ammo
TURRETIV 0 0.1sec                            # Number ShootingInterval
TURRETNM 0 TURRET                           # DNM Node Name
TURRETAR 0                                   # Anti Air Capable
TURRETCT 0 GUNNER                            # Controlled by PILOT or GUNNER
TURRETRG 0 1500m

REM ClZero,CdZero is fixed by Cruising condition
REFVCRUS 609kt                #CRUISING SPEED
REFACRUS 20000ft              #CRUISING ALTITUDE
REFTCRUS 0.7                  #CRUISING THROTTLE SETTING

REM ClSlope,CdConst is fixed by Landing condition
REFVLAND 150kt                #LANDING SPEED
REFAOALD 15deg                #LANDING AOA
REFLNRWY 1500m                #RUNWAY REQUIRED TO STOP
REFTHRLD 0.3                  #LANDING THROTTLE SETTING

AUTOCALC
